Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,Cultivar,dev_stage,AGE,Ecotype,isolate,Collection_Date,treatment,BIOMATERIAL_PROVIDER,collected_by,disease,replicate,sample_type,disease_stage,temp,cell_type,Replicate_and_Read,sex,GEO_Accession (exp),source_name,ID,tmp,growth_protocol,Sample_Name,agent,common_name,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,external_id,genotype,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),growth_facility,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,isolation_and_growth_condition,organism_common_name,plant_developmental_stage,plant_growth_medium,plant_structure,Source_material_identifiers,Submitter_Id,pair_end_sequencing,aliquot,BREED,coded/blinded_study_arm,Sample_id,strain,test_day,time_of_blood_draw,unblinded_study_arm,Host,isolation_source,Biological_Replicate,differentiation,plant_treatment,=replicate,paried,replicated,host_strain,infection_timepoint,phage,breeding_method,lat_lon,height_or_length,N,air_temp_regm,altitude,antibiotic_regm,env_broad_scale,env_local_scale,env_medium,source_uvig,virus_enrich_appr,humidity,Temperature_Range,tissues,age_units,Annual.household.income..Biospecimen.,Anti.infective..Biospecimen.,Autism.spectrum.disorder..Biospecimen.,Average.conc..Extract.,Batch..OmicsFileSet.,Behavior.video.submitted..M3...Biospecimen.,Biospecimen.Barcode,Biospecimen.consumption,Biospecimen.consumption.unit,Biospecimen.Date.Collected,Biospecimen.Description,Biospecimen.ID,Biospecimen.location..Extract.,Biospecimen.mass,Biospecimen.mass.unit,Biospecimen.Name,Born.by.caesarian.section..Biospecimen.,Born.prematurely..Biospecimen.,Conc1..Extract.,Conc2..Extract.,Constipation..Biospecimen.,Conversation.ability..Biospecimen.,Dairy..consumption.frequency...Biospecimen.,Developmental_stage,Diarrhea..Biospecimen.,Diet.during.infancy..Biospecimen.,Dietary.regime..Biospecimen.,Dietary.restrictions..M3...Biospecimen.,Dietary.restrictions.details..M3...Biospecimen.,Dietary.supplement..Biospecimen.,Environmental.tobacco.smoke.exposure..Biospecimen.,Extract.Barcode,Extract.concentration,Extract.concentration.unit
SRR12739646,RNA-Seq,150,6502790700,SAMN16289078,4081665950,UNIVERSITY OF MINNESOTA,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9212352,BGISEQ-500,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,BGISEQ,2021-12-31T00:00:00Z,2020-09-29T11:08:00Z,1,vc_leaf_RNAseq,SRP285773,PRJNA666391,H75_L,leaf,China,Asia,Plant,China: Jilin,Duke,,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12739647,RNA-Seq,150,6187223700,SAMN16289077,3903655349,UNIVERSITY OF MINNESOTA,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9212351,BGISEQ-500,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,BGISEQ,2021-12-31T00:00:00Z,2020-09-29T11:05:00Z,1,vc_fruit_RNAseq,SRP285773,PRJNA666391,H75_F,fruit,China,Asia,Plant,China: Jilin,Duke,,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1187632,RNA-Seq,150,3430505700,SAMN02687894,2004535116,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX484879,Illumina Genome Analyzer IIx,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-07-22T00:00:00Z,2015-12-10T17:43:00Z,2,Green berry O'Neal cultivar,SRP039971,PRJNA241028,OnealGreen,berry,uncalculated,uncalculated,Plant,missing,"Ozark Blue\, O'Neal\, Pamlico\, Lenoir",,missing,,,,,Ann Loraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1187673,RNA-Seq,150,4137200850,SAMN02687874,2414320266,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX484889,Illumina Genome Analyzer II,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-07-22T00:00:00Z,2015-12-10T17:44:00Z,2,"Lenoir ripe berry Piedmont, NC",SRP039971,PRJNA241028,LenoirRipe,berry,USA,North America,Plant,USA: North Carolina,Lenoir,ripe,4,,,2009,,Ann Loraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1187674,RNA-Seq,150,4333890750,SAMN02687949,2430869084,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX484896,Illumina Genome Analyzer IIx,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-07-22T00:00:00Z,2015-12-10T18:33:00Z,2,Ripe blueberry O'Neal cultivar,SRP039971,PRJNA241028,OnealRipe,berry,uncalculated,uncalculated,Plant,missing,O'Neal,,missing,,,,,Ann Loraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1187675,RNA-Seq,150,4243413300,SAMN02687950,2504609974,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX484897,Illumina Genome Analyzer IIx,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-07-22T00:00:00Z,2015-12-10T16:57:00Z,2,Green berry Ozark Blue cultivar,SRP039971,PRJNA241028,OzarkblueGreen,berry,uncalculated,uncalculated,Plant,missing,Ozark Blue,,missing,,,,,Ann Loraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1187676,RNA-Seq,150,4261610400,SAMN02687952,2564734214,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX484898,Illumina Genome Analyzer IIx,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-07-22T00:00:00Z,2015-12-10T16:59:00Z,2,Ripe berry Ozark Blue cultivar,SRP039971,PRJNA241028,OzarkblueRipe,berry,uncalculated,uncalculated,Plant,missing,Ozark Blue,,missing,,,,,Ann Loraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1187677,RNA-Seq,150,3285235350,SAMN02687951,1882138387,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX484899,Illumina Genome Analyzer IIx,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-07-22T00:00:00Z,2015-12-10T17:39:00Z,2,Green berry Pamlico cultivar,SRP039971,PRJNA241028,PamlicoGreen,berry,uncalculated,uncalculated,Plant,missing,Pamlico,,missing,,,,,Ann Loraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188088,RNA-Seq,100,2783003700,SAMN02687980,1701269616,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485009,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-13T11:58:00Z,1,2-41 ripe,SRP039977,PRJNA202060,2-41 ripe,berry,uncalculated,uncalculated,Plant,missing,O'Neal,ripe,,,,6/2/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188089,RNA-Seq,100,2702786500,SAMN02687981,1648935171,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485010,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T20:49:00Z,1,3-33 cup,SRP039977,PRJNA202060,P3 cup,berry,uncalculated,uncalculated,Plant,missing,O'Neal,cup,,,,4/19/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188090,RNA-Seq,100,3369139100,SAMN02687982,2053820438,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485011,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-13T12:00:00Z,1,2-41 pink,SRP039977,PRJNA202060,P1 pink,berry,uncalculated,uncalculated,Plant,missing,O'Neal,pink,,,,5/20/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188091,RNA-Seq,100,3617447400,SAMN02687983,2207217841,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485012,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-13T12:00:00Z,1,2-41 pad,SRP039977,PRJNA202060,P1 pad,berry,uncalculated,uncalculated,Plant,missing,O'Neal,pad,,,,4/4/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188222,RNA-Seq,100,3115780000,SAMN02687984,1899447825,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485013,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-13T12:00:00Z,1,3-33 pad,SRP039977,PRJNA202060,P3 pad,berry,uncalculated,uncalculated,Plant,missing,O'Neal,pad,,,,4/4/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188230,RNA-Seq,100,3450554000,SAMN02687985,2161607351,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485014,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T20:00:00Z,1,2-42 ripe,SRP039977,PRJNA202060,P2 ripe,berry,uncalculated,uncalculated,Plant,missing,O'Neal,ripe,,,,6/2/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188236,RNA-Seq,100,1936091000,SAMN02687986,1217463347,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485015,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-13T11:58:00Z,1,2-41 green,SRP039977,PRJNA202060,P1 green,berry,uncalculated,uncalculated,Plant,missing,O'Neal,green,,,,4/28/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188240,RNA-Seq,100,3867171900,SAMN02687987,2424653956,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485016,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T22:08:00Z,1,3-33 pink,SRP039977,PRJNA202060,P3 pink,berry,uncalculated,uncalculated,Plant,missing,O'Neal,pink,,,,5/20/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188242,RNA-Seq,100,3157075500,SAMN02687988,1984343405,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485017,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-13T12:00:00Z,1,2-41 cup,SRP039977,PRJNA202060,P1 cup,berry,uncalculated,uncalculated,Plant,missing,O'Neal,cup,,,,4/19/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188247,RNA-Seq,100,3457277300,SAMN02687989,2243662243,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485018,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T22:52:00Z,1,3-33 ripe,SRP039977,PRJNA202060,P3 ripe,berry,uncalculated,uncalculated,Plant,missing,O'Neal,ripe,,,,6/2/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188258,RNA-Seq,100,2926907900,SAMN02687984,1837709592,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485013,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-13T11:59:00Z,1,3-33 pad,SRP039977,PRJNA202060,P3 pad,berry,uncalculated,uncalculated,Plant,missing,O'Neal,pad,,,,4/4/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188265,RNA-Seq,100,2484239500,SAMN02687990,1613832983,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485019,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T18:53:00Z,1,2-42 cup,SRP039977,PRJNA202060,P2 cup,berry,uncalculated,uncalculated,Plant,missing,O'Neal,cup,,,,4/19/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188270,RNA-Seq,100,3447981000,SAMN02687991,2235485809,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485020,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T20:56:00Z,1,3-33 green,SRP039977,PRJNA202060,P3 green,berry,uncalculated,uncalculated,Plant,missing,O'Neal,green,,,,4/28/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188282,RNA-Seq,100,4016387200,SAMN02687992,2604792943,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485021,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T19:54:00Z,1,2-42 pink,SRP039977,PRJNA202060,P2 pink,berry,uncalculated,uncalculated,Plant,missing,O'Neal,pink,,,,5/20/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188283,RNA-Seq,100,4244633800,SAMN02687993,2762290660,UNCC,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485022,Illumina HiSeq 1000,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2015-01-09T00:00:00Z,2014-03-12T19:54:00Z,1,2-42 green,SRP039977,PRJNA202060,P2 green,berry,uncalculated,uncalculated,Plant,missing,O'Neal,green,,,,4/28/11,,April Estrada,April Estrada,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188506,RNA-Seq,504,253299567,SAMN02688218,608900598,UNCC,public,"run.zq,sff,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485595,454 GS FLX Titanium,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,LS454,2015-01-09T00:00:00Z,2014-03-13T12:10:00Z,1,ONealGreen2009,SRP039977,PRJNA202060,ONealGreen2009,berry,uncalculated,uncalculated,Plant,missing,O'Neal,green,,,,5/18/09,,Ketan Patel,Ketan Patel,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188517,RNA-Seq,504,253958278,SAMN02688219,607425427,UNCC,public,"run.zq,sff,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485597,454 GS FLX Titanium,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,LS454,2015-01-09T00:00:00Z,2014-03-13T12:10:00Z,1,ONealRipe2009,SRP039977,PRJNA202060,ONealRipe2009,berry,uncalculated,uncalculated,Plant,missing,O'Neal,ripe,,,,,,Ketan Patel,Ketan Patel,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188531,RNA-Seq,562,332970897,SAMN02688220,757479563,UNCC,public,"run.zq,sff,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485598,454 GS FLX Titanium,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,LS454,2015-01-09T00:00:00Z,2014-03-13T12:10:00Z,1,ONealGreen2010,SRP039977,PRJNA202060,ONealGreen2010,berry,uncalculated,uncalculated,Plant,missing,O'Neal,green,,,,,,Ketan Patel,Ketan Patel,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1188532,RNA-Seq,553,308789484,SAMN02688221,708694367,UNCC,public,"run.zq,sff,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX485599,454 GS FLX Titanium,SINGLE,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,LS454,2015-01-09T00:00:00Z,2014-03-13T12:10:00Z,1,ONealRipe2010,SRP039977,PRJNA202060,ONealRipe2010,berry,uncalculated,uncalculated,Plant,missing,O'Neal,ripe,,,,,,Ketan Patel,Ketan Patel,,,,,,,,,,,,,field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3404944,RNA-Seq,250,1185280250,SAMN04628016,465578491,KAILI UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1688616,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2017-04-09T00:00:00Z,2016-06-20T14:15:00Z,1,V.cory01,SRP073052,PRJNA317798,,young leaf,China,Asia,Plant,China: Guizhou province,Ruilan,seeding stage,2 year old,,V.cory01,2015-04-08,,Nie Fei,Wen Guangqing,,,,,18 degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,about 0.8 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2910056,RNA-Seq,178,20216085159,SAMN04245817,11976139254,NORTHWEST A&F UNIVERSITY,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1421606,Illumina HiSeq 2000,SINGLE,other,TRANSCRIPTOMIC,Viridiplantae,ILLUMINA,2016-10-19T00:00:00Z,2015-11-06T20:39:00Z,1,Blueberry RNA-seq,SRP091871,PRJNA301393,,fruit,China,Asia,Plant,China,Vaccinium corymbosum 'sierra',fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5438686,RNA-Seq,108,6555600823,SAMN06700080,4226426297,MICHIGAN STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2728597,Illumina HiSeq 2500,PAIRED,cDNA,METATRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2017-04-12T00:00:00Z,2017-04-12T13:53:00Z,1,Blueberry transcriptome reference,SRP103678,PRJNA382188,vc_transcripts,"leaf\, bud\, flower",uncalculated,uncalculated,Plant,not collected,Legacy and Aurora,,3-year old,,Highbush blueberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15673715,RNA-Seq,279,7834364470,SAMN21033718,2610885625,ZHEJIANG A&F UNIVERSITY,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11970176,Illumina HiSeq 2500,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium darrowii,ILLUMINA,2022-10-01T00:00:00Z,2021-08-30T19:44:00Z,1,Leaf_rep3,SRP334811,PRJNA758745,Leaf_3_R1.fastq.gz,Leaf,USA,North America,Plant,USA: Florida,Camp,junior and adult,4-month and 2-year,V.darrowii,Leaf_rep3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15673716,RNA-Seq,279,8266507253,SAMN21033717,2760040749,ZHEJIANG A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11970175,Illumina HiSeq 2500,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium darrowii,ILLUMINA,2022-10-01T00:00:00Z,2021-08-30T19:42:00Z,1,Leaf_rep2,SRP334811,PRJNA758745,Leaf_2_R1.fastq.gz,Leaf,USA,North America,Plant,USA: Florida,Camp,junior and adult,4-month and 2-year,V.darrowii,Leaf_rep2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15673717,RNA-Seq,279,7357934923,SAMN21033716,2460886328,ZHEJIANG A&F UNIVERSITY,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11970174,Illumina HiSeq 2500,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium darrowii,ILLUMINA,2022-10-01T00:00:00Z,2021-08-30T19:34:00Z,1,Leaf_rep1,SRP334811,PRJNA758745,Leaf_1_R1.fastq.gz,Leaf,USA,North America,Plant,USA: Florida,Camp,junior and adult,4-month and 2-year,V.darrowii,Leaf_rep1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
